Code,Xsite,Xprofile,unicode,XLat,XLong,XYear,X14C,X14C_SD,Tau,C_bulk,Biomes,Order,Xlayer_top,Xlayer_bot,CFRAG,SDTO,STPC,CLPC,BULK,TAWC,ORGC,TOTN,CNrt,PHAQ,CECS,ECEC,CECc,TEB,BSAT,ESP,ALSA,TCEQ,GYPS,ELCO,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,Aspect,fm,fr1000,fr300,mrRTF,mrVBF,PI,planC,profileC,SD,SP,TPI,TWI,MNPP
339,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-355,4.363649908,4299,0.000202112,1,Alfisols,78,80,20.79661289,44.36091932,24.23718579,31.40189489,1.432226217,15.90063438,3.829780848,0.532351006,7.898968107,6.603508242,16.34805419,14.3594677,48.34467499,13.8964298,79.12995238,2,0.223369628,36.54616611,7.896507852,1.010636649,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
340,"San Dionisio:11.3524,123.0836","San Dionisio:11.3524,123.0836_492","San Dionisio:11.3524,123.0836_San Dionisio:11.3524,123.0836_492",11.3524,123.0836,1983,-356,4.362465554,4318,0.000475272,9,Ultisols,26,28,11.56617075,39.85412716,21.36485778,38.78101506,1.349283749,15.17196599,8.599504257,0.827425748,10.07851632,5.509076967,11.99982396,8.201973938,24.06699582,7.186901463,56.74092065,1.903662177,16.33374055,0,1.89203361,0,27.51250076,7.358333588,72.14051819,83.83222961,33.20000076,23,10.20000076,27.54999924,27.25,28.51666641,26.38333321,2444,309,70,39.84152985,847,250,503,516,64.45584767,6.569453437,72.8856977,34.59549825,0.859330237,0.027281379,2.55139929,0.000552,1.30E-05,218.9936523,5.025519711,12.45465544,6.667245714,7.703000069
341,"San Dionisio:11.3524,123.0836","San Dionisio:11.3524,123.0836_492","San Dionisio:11.3524,123.0836_San Dionisio:11.3524,123.0836_492",11.3524,123.0836,1983,-356,4.362465554,4318,0.000358047,9,Ultisols,34,36,12.66599814,37.69970202,20.49557323,41.80472475,1.350510268,14.71391637,6.554077155,0.66977094,9.93282994,5.490412545,12.00041239,7.760381173,24.07657854,6.795689688,55.0816585,2.225679297,17.97696326,0.017693599,2.252920175,0,27.51250076,7.358333588,72.14051819,83.83222961,33.20000076,23,10.20000076,27.54999924,27.25,28.51666641,26.38333321,2444,309,70,39.84152985,847,250,503,516,64.45584767,6.569453437,72.8856977,34.59549825,0.859330237,0.027281379,2.55139929,0.000552,1.30E-05,218.9936523,5.025519711,12.45465544,6.667245714,7.703000069
342,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-356,4.362465554,4318,0.000203639,1,Alfisols,114,116,6.666231777,46.3590794,21.81319705,31.82772355,1.465740152,15.76287499,3.213799029,0.493228199,7.883985291,6.708577654,16.18641472,15.87677235,50.35595146,15.33297991,87.69913335,2,0,42.26099044,14.89483071,0.878444609,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
343,"San Dionisio:11.3524,123.0836","San Dionisio:11.3524,123.0836_492","San Dionisio:11.3524,123.0836_San Dionisio:11.3524,123.0836_492",11.3524,123.0836,1983,-357,4.361281199,4338,0.000377685,9,Ultisols,32,34,12.41759933,38.18093457,20.66463441,41.15443102,1.350521812,14.82818375,6.925817125,0.698874745,9.939602523,5.492499302,12.00020989,7.825622142,23.98655471,6.843592849,55.34912561,2.114862276,17.62828977,0.009005376,2.128726858,0,27.51250076,7.358333588,72.14051819,83.83222961,33.20000076,23,10.20000076,27.54999924,27.25,28.51666641,26.38333321,2444,309,70,39.84152985,847,250,503,516,64.45584767,6.569453437,72.8856977,34.59549825,0.859330237,0.027281379,2.55139929,0.000552,1.30E-05,218.9936523,5.025519711,12.45465544,6.667245714,7.703000069
344,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-357,4.361281199,4338,0.000247097,1,Alfisols,58,60,16.37572838,43.92264671,23.44058544,32.63676785,1.390352201,16.6518594,4.609678522,0.560271373,8.605768651,6.544218303,16.58703485,14.01571255,44.06630021,14.21922533,78.87591314,2,0,13.5170215,5.76735342,0.998033828,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
345,"San Dionisio:11.3524,123.0836","San Dionisio:11.3524,123.0836_492","San Dionisio:11.3524,123.0836_San Dionisio:11.3524,123.0836_492",11.3524,123.0836,1983,-360,4.357728135,4397,0.00033572,9,Ultisols,36,38,12.89669157,37.25671863,20.35868535,42.38459602,1.350286608,14.59981235,6.275415055,0.647540401,9.945823365,5.490045354,12.00065182,7.725245018,24.22502114,6.781053049,54.91242368,2.356704812,18.28421528,0.027966198,2.399761275,0,27.51250076,7.358333588,72.14051819,83.83222961,33.20000076,23,10.20000076,27.54999924,27.25,28.51666641,26.38333321,2444,309,70,39.84152985,847,250,503,516,64.45584767,6.569453437,72.8856977,34.59549825,0.859330237,0.027281379,2.55139929,0.000552,1.30E-05,218.9936523,5.025519711,12.45465544,6.667245714,7.703000069
346,"San Dionisio:11.3524,123.0836","San Dionisio:11.3524,123.0836_492","San Dionisio:11.3524,123.0836_San Dionisio:11.3524,123.0836_492",11.3524,123.0836,1983,-361,4.35654378,4416,0.000317076,9,Ultisols,40,42,13.3054102,36.48231753,20.17882264,43.33885983,1.349264451,14.37340234,5.985125703,0.6227957,10.02612165,5.494178029,12.00121172,7.742906758,24.68147147,6.846652464,54.8565721,2.67259881,18.78163129,0.051988447,2.752639674,0,27.51250076,7.358333588,72.14051819,83.83222961,33.20000076,23,10.20000076,27.54999924,27.25,28.51666641,26.38333321,2444,309,70,39.84152985,847,250,503,516,64.45584767,6.569453437,72.8856977,34.59549825,0.859330237,0.027281379,2.55139929,0.000552,1.30E-05,218.9936523,5.025519711,12.45465544,6.667245714,7.703000069
347,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-362,4.355359425,4436,0.00023358,1,Alfisols,60,62,17.63332394,43.90491111,23.5649983,32.53009059,1.396960195,16.48973769,4.5025736,0.55928043,8.455508578,6.55871074,16.39504774,13.97452455,44.70658535,14.17434608,78.52265441,2,0,17.96077828,5.630076386,0.997431633,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
348,"San Dionisio:11.3524,123.0836","San Dionisio:11.3524,123.0836_492","San Dionisio:11.3524,123.0836_San Dionisio:11.3524,123.0836_492",11.3524,123.0836,1983,-363,4.354175071,4456,0.000320588,9,Ultisols,38,40,13.10967965,36.8519844,20.25397076,42.89404483,1.349850833,14.48587168,6.089830826,0.632183126,9.978582798,5.491397729,12.00092818,7.720213677,24.4318825,6.799682933,54.84142113,2.507938822,18.55004584,0.039823173,2.569250159,0,27.51250076,7.358333588,72.14051819,83.83222961,33.20000076,23,10.20000076,27.54999924,27.25,28.51666641,26.38333321,2444,309,70,39.84152985,847,250,503,516,64.45584767,6.569453437,72.8856977,34.59549825,0.859330237,0.027281379,2.55139929,0.000552,1.30E-05,218.9936523,5.025519711,12.45465544,6.667245714,7.703000069
349,"San Dionisio:11.3524,123.0836","San Dionisio:11.3524,123.0836_492","San Dionisio:11.3524,123.0836_San Dionisio:11.3524,123.0836_492",11.3524,123.0836,1983,-364,4.352990716,4476,0.000307028,9,Ultisols,42,44,13.4865703,36.12862724,20.11759994,43.75377282,1.348896514,14.27025216,5.888107108,0.613957621,10.05852036,5.496636417,12.001324,7.779041902,24.87964116,6.8924004,54.88540394,2.809989679,19.02202973,0.056805554,2.89744691,0,27.51250076,7.358333588,72.14051819,83.83222961,33.20000076,23,10.20000076,27.54999924,27.25,28.51666641,26.38333321,2444,309,70,39.84152985,847,250,503,516,64.45584767,6.569453437,72.8856977,34.59549825,0.859330237,0.027281379,2.55139929,0.000552,1.30E-05,218.9936523,5.025519711,12.45465544,6.667245714,7.703000069
350,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-369,4.347068942,4576,0.000212922,1,Alfisols,64,66,19.65735768,43.9078773,23.7875739,32.3045488,1.408798593,16.21437098,4.304087123,0.556392851,8.200660929,6.582646382,16.10962428,13.93647562,45.86612519,14.08639671,78.0460722,2,0,25.60371324,5.568824404,0.997380461,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
351,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-369,4.347068942,4576,0.00018938,1,Alfisols,80,82,20.22270273,44.47986332,24.25746043,31.26267625,1.433375665,15.93477891,3.789228437,0.527261208,7.927800208,6.598975077,16.53058971,14.48757114,48.50255695,13.88541309,79.62434136,2,0.291788794,36.18217087,8.537089668,1.013894704,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
352,"San Dionisio:11.3524,123.0836","San Dionisio:11.3524,123.0836_492","San Dionisio:11.3524,123.0836_San Dionisio:11.3524,123.0836_492",11.3524,123.0836,1983,-370,4.345884587,4596,0.000287426,9,Ultisols,46,48,13.80652266,35.45963101,20.02911027,44.51125872,1.349000499,14.09583321,5.680533206,0.595219254,10.06293758,5.49971253,12.00094552,7.884497198,25.07464919,6.965450863,54.94787393,2.98261651,19.55079468,0.040567032,3.045073084,0,27.51250076,7.358333588,72.14051819,83.83222961,33.20000076,23,10.20000076,27.54999924,27.25,28.51666641,26.38333321,2444,309,70,39.84152985,847,250,503,516,64.45584767,6.569453437,72.8856977,34.59549825,0.859330237,0.027281379,2.55139929,0.000552,1.30E-05,218.9936523,5.025519711,12.45465544,6.667245714,7.703000069
353,"San Dionisio:11.3524,123.0836","San Dionisio:11.3524,123.0836_492","San Dionisio:11.3524,123.0836_San Dionisio:11.3524,123.0836_492",11.3524,123.0836,1983,-370,4.345884587,4596,0.000281476,9,Ultisols,48,50,13.94531492,35.14432507,20.0018433,44.85383163,1.349472421,14.02456445,5.5699779,0.585318966,10.03495609,5.500330255,12.00045476,7.953817351,25.07148754,6.992753391,54.98151207,3.017852472,19.83916118,0.019511403,3.047892022,0,27.51250076,7.358333588,72.14051819,83.83222961,33.20000076,23,10.20000076,27.54999924,27.25,28.51666641,26.38333321,2444,309,70,39.84152985,847,250,503,516,64.45584767,6.569453437,72.8856977,34.59549825,0.859330237,0.027281379,2.55139929,0.000552,1.30E-05,218.9936523,5.025519711,12.45465544,6.667245714,7.703000069
354,"San Dionisio:11.3524,123.0836","San Dionisio:11.3524,123.0836_492","San Dionisio:11.3524,123.0836_San Dionisio:11.3524,123.0836_492",11.3524,123.0836,1983,-373,4.342331523,4657,0.000289428,9,Ultisols,44,46,13.65360778,35.78773173,20.06769582,44.14457245,1.34880853,14.17772911,5.786576275,0.604765472,10.07079233,5.49848125,12.00123526,7.826238715,25.0107004,6.931999866,54.91583789,2.913328912,19.27841753,0.052998416,2.994924713,0,27.51250076,7.358333588,72.14051819,83.83222961,33.20000076,23,10.20000076,27.54999924,27.25,28.51666641,26.38333321,2444,309,70,39.84152985,847,250,503,516,64.45584767,6.569453437,72.8856977,34.59549825,0.859330237,0.027281379,2.55139929,0.000552,1.30E-05,218.9936523,5.025519711,12.45465544,6.667245714,7.703000069
355,"San Dionisio:11.3524,123.0836","San Dionisio:11.3524,123.0836_492","San Dionisio:11.3524,123.0836_San Dionisio:11.3524,123.0836_492",11.3524,123.0836,1983,-373,4.342331523,4657,0.001296918,9,Ultisols,50,60,14.2651872,34.28583827,19.99738601,45.71677572,1.352801201,13.88337693,5.207478363,0.553198629,9.813478959,5.497990816,11.99760893,8.237365886,24.60341455,7.032646435,55.09337419,2.890874185,20.81352123,0,2.732931052,0,27.51250076,7.358333588,72.14051819,83.83222961,33.20000076,23,10.20000076,27.54999924,27.25,28.51666641,26.38333321,2444,309,70,39.84152985,847,250,503,516,64.45584767,6.569453437,72.8856977,34.59549825,0.859330237,0.027281379,2.55139929,0.000552,1.30E-05,218.9936523,5.025519711,12.45465544,6.667245714,7.703000069
356,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-377,4.337594104,4740,0.000184391,1,Alfisols,76,78,21.20003956,44.2540409,24.2043272,31.5416319,1.430594344,15.88354467,3.876548754,0.537112729,7.885850515,6.606519679,16.19614401,14.24607233,48.14105736,13.91234356,78.71302494,2,0.156730487,36.48846518,7.32188018,1.007463357,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
357,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-377,4.337594104,4740,0.000182368,1,Alfisols,84,86,18.91003613,44.71619253,24.21985039,31.06395708,1.435922443,15.98618213,3.711927004,0.518269357,7.975145359,6.594378193,16.82304293,14.73189186,48.76505544,13.90002721,80.65738602,2,0.297607321,35.71173972,9.73593519,1.014171777,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
358,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-378,4.336409749,4761,0.000238172,1,Alfisols,54,56,14.11958036,43.95934773,23.2167254,32.82392686,1.379132038,16.89465426,4.786944064,0.565562372,8.84652058,6.519608888,16.87657989,14.05600725,42.95900395,14.2166407,79.49084403,2,0,5.994209275,5.967215798,0.999128088,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
359,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-381,4.332856685,4823,0.000208035,1,Alfisols,62,64,18.73970371,43.89936785,23.68151471,32.41911744,1.403165215,16.34173613,4.399832006,0.558057836,8.318715326,6.571677178,16.23269455,13.9466721,45.31143209,14.12850067,78.24068207,2,0,22.03316353,5.559100151,0.997192789,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
360,"San Dionisio:11.3524,123.0836","San Dionisio:11.3524,123.0836_492","San Dionisio:11.3524,123.0836_San Dionisio:11.3524,123.0836_492",11.3524,123.0836,1983,-384,4.329303621,4887,0.001091314,9,Ultisols,60,70,14.37295826,33.20900771,20.07841776,46.71257453,1.363103525,13.86841257,4.569326154,0.499162035,9.216303692,5.491883014,11.99422603,8.808520342,23.1930686,7.013530546,55.17960194,2.253163662,22.48159286,0,1.871762311,0,27.51250076,7.358333588,72.14051819,83.83222961,33.20000076,23,10.20000076,27.54999924,27.25,28.51666641,26.38333321,2444,309,70,39.84152985,847,250,503,516,64.45584767,6.569453437,72.8856977,34.59549825,0.859330237,0.027281379,2.55139929,0.000552,1.30E-05,218.9936523,5.025519711,12.45465544,6.667245714,7.703000069
361,"San Dionisio:11.3524,123.0836","San Dionisio:11.3524,123.0836_492","San Dionisio:11.3524,123.0836_San Dionisio:11.3524,123.0836_492",11.3524,123.0836,1983,-389,4.323381847,4994,0.000977446,9,Ultisols,70,80,13.2637849,33.0679108,19.79287372,47.13921548,1.377981293,14.2390791,4.084111923,0.46863053,8.89490472,5.519395739,12.01293474,9.085851461,23.39424257,6.99393347,54.61469149,1.86803232,23.20215737,0.554958478,2.722440533,0,27.51250076,7.358333588,72.14051819,83.83222961,33.20000076,23,10.20000076,27.54999924,27.25,28.51666641,26.38333321,2444,309,70,39.84152985,847,250,503,516,64.45584767,6.569453437,72.8856977,34.59549825,0.859330237,0.027281379,2.55139929,0.000552,1.30E-05,218.9936523,5.025519711,12.45465544,6.667245714,7.703000069
362,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-391,4.321013138,5037,0.000188402,1,Alfisols,66,68,20.38628585,43.93043946,23.88317586,32.18638469,1.413860326,16.10764224,4.215338951,0.554285475,8.101345387,6.591618351,16.02583693,13.94393513,46.37066464,14.04803421,77.93882481,2,0,28.67242741,5.659249146,0.997994651,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
363,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-394,4.317460074,5103,0.000181696,1,Alfisols,68,70,20.9264882,43.96705433,23.96832058,32.06462509,1.418350417,16.02154991,4.13358749,0.551735708,8.020768702,6.598593085,15.9813325,13.96905061,46.82505046,14.01341317,77.91893988,2,0,31.23930604,5.830374376,0.999035358,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
364,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-395,4.316275719,5125,0.000152792,1,Alfisols,142,144,5.761688022,48.18150157,22.65012748,29.16837095,1.475902208,16.52419904,2.814999318,0.453845672,8.258569433,6.668550095,15.74171418,16.17073735,58.3264868,17.21766357,84.95523462,2,5.591172145,28.37882421,17.92256455,1.266246293,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
365,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-396,4.315091364,5147,0.000173686,1,Alfisols,72,74,21.4407155,44.08244219,24.10723835,31.81031946,1.425615667,15.91127447,3.9910747,0.545309,7.915831897,6.606550851,16.01017241,14.07224952,47.58336119,13.95539545,78.14125746,2,0.050322783,34.86755668,6.414726302,1.002396323,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
366,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-398,4.312722655,5191,0.000154812,1,Alfisols,138,140,5.100220834,47.89824351,22.27228581,29.82947068,1.475903256,16.33531356,2.868812933,0.461400171,8.164126065,6.687442366,15.74166833,16.17076766,56.72111479,16.93441192,85.99425359,2,3.607890042,31.96770848,17.54494877,1.171804288,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
367,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-404,4.305616526,5326,0.000158812,1,Alfisols,128,130,4.599639127,47.22351174,21.70434024,31.07214803,1.473787252,15.97994867,3.007952056,0.477474133,7.987709194,6.71546089,15.83426651,16.10955652,53.38832408,16.24671569,87.64821059,2,0,38.59824756,16.52082111,0.992635182,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
368,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-406,4.303247817,5371,0.000147754,1,Alfisols,140,142,5.398009106,48.03891787,22.45044497,29.51063716,1.475963264,16.42641776,2.841774552,0.457703273,8.209642276,6.67854515,15.73904232,16.17250356,57.50435396,17.07545395,85.50170383,2,4.56536955,30.24017125,17.73604489,1.21739855,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
369,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-419,4.287851205,5675,0.000147757,1,Alfisols,130,132,4.567974181,47.35463942,21.77488266,30.87047793,1.474452581,16.0376675,2.979597936,0.474580745,8.016170677,6.71205286,15.80515113,16.12880297,53.97709487,16.38191975,87.42525809,2,0.461202887,37.53975935,16.73479958,1.021962042,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
370,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-423,4.283113786,5771,0.000157492,1,Alfisols,70,72,21.27796475,44.0177219,24.04300808,31.93927001,1.422268864,15.95609398,4.05883274,0.548743549,7.958930871,6.603570585,15.976111,14.01182208,47.22928264,13.98253358,77.98641744,2,0.01055422,33.30434913,6.082200095,1.000502582,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
371,"Patancheru:17.53,78.27","Patancheru:17.53,78.27_489","Patancheru:17.53,78.27_Patancheru:17.53,78.27_489",17.53,78.27,1983,-431,4.273638948,5968,0.000139179,1,Alfisols,132,134,4.602199879,47.48767643,21.86694842,30.64537514,1.474996846,16.1020634,2.951506964,0.471526654,8.048043106,6.707546992,15.78133362,16.1445473,54.60475934,16.5182914,87.14838615,2,1.145390044,36.34746134,16.94420158,1.054542383,26.40833282,12.05000019,47.25489807,354.1239624,39.70000076,14.19999981,25.5,26.06666756,22.81666756,31.11666679,22.13333321,867,205,1,117.3182602,613,8,150,17,322.928796,0.644274798,14.3243882,4.431591707,4.631884575,5.441603661,0.666811265,-1.30E-05,1.00E-06,218.8266296,0.659734189,-1.031350341,10.88903788,2.380783771
